control_id,check_id,created_at,updated_at,is_deleted
37,s3_sc_15(4)_compliance,2025-08-12T14:39:36.192234,2025-08-12T14:39:36.192234,False
37,cloudwatch_sc_15(4)_compliance,2025-08-12T14:39:37.058747,2025-08-12T14:39:37.058747,False
249,github_sc_16_compliance,2025-08-12T14:39:37.305476,2025-08-12T14:39:37.305476,False
249,ec2_sc_16_compliance,2025-08-12T14:39:37.551003,2025-08-12T14:39:37.551003,False
249,cloudtrail_sc_16_compliance,2025-08-12T14:39:37.806239,2025-08-12T14:39:37.806239,False
249,iam_sc_16_compliance,2025-08-12T14:39:38.544358,2025-08-12T14:39:38.544358,False
249,s3_sc_16_compliance,2025-08-12T14:39:38.936895,2025-08-12T14:39:38.936895,False
249,cloudwatch_sc_16_compliance,2025-08-12T14:39:39.177352,2025-08-12T14:39:39.177352,False
239,github_sc_16(1)_compliance,2025-08-12T14:39:39.423809,2025-08-12T14:39:39.423809,False
239,ec2_sc_16(1)_compliance,2025-08-12T14:39:39.680209,2025-08-12T14:39:39.680209,False
239,cloudtrail_sc_16(1)_compliance,2025-08-12T14:39:40.841502,2025-08-12T14:39:40.841502,False
239,iam_sc_16(1)_compliance,2025-08-12T14:39:41.163623,2025-08-12T14:39:41.163623,False
239,s3_sc_16(1)_compliance,2025-08-12T14:39:41.423192,2025-08-12T14:39:41.423192,False
239,cloudwatch_sc_16(1)_compliance,2025-08-12T14:39:41.678772,2025-08-12T14:39:41.678772,False
664,github_sc_16(2)_compliance,2025-08-12T14:39:41.928719,2025-08-12T14:39:41.928719,False
664,ec2_sc_16(2)_compliance,2025-08-12T14:39:42.879010,2025-08-12T14:39:42.879010,False
664,cloudtrail_sc_16(2)_compliance,2025-08-12T14:39:43.267108,2025-08-12T14:39:43.267108,False
664,iam_sc_16(2)_compliance,2025-08-12T14:39:43.511444,2025-08-12T14:39:43.511444,False
664,s3_sc_16(2)_compliance,2025-08-12T14:39:43.759196,2025-08-12T14:39:43.759196,False
664,cloudwatch_sc_16(2)_compliance,2025-08-12T14:39:44.038368,2025-08-12T14:39:44.038368,False
211,github_sc_16(3)_compliance,2025-08-12T14:39:45.016162,2025-08-12T14:39:45.016162,False
211,ec2_sc_16(3)_compliance,2025-08-12T14:39:45.298356,2025-08-12T14:39:45.298356,False
211,cloudtrail_sc_16(3)_compliance,2025-08-12T14:39:45.554139,2025-08-12T14:39:45.554139,False
211,iam_sc_16(3)_compliance,2025-08-12T14:39:46.558104,2025-08-12T14:39:46.558104,False
211,s3_sc_16(3)_compliance,2025-08-12T14:39:46.973714,2025-08-12T14:39:46.973714,False
211,cloudwatch_sc_16(3)_compliance,2025-08-12T14:39:47.250027,2025-08-12T14:39:47.250027,False
49,github_sc_17_compliance,2025-08-12T14:39:47.521332,2025-08-12T14:39:47.521332,False
49,ec2_sc_17_compliance,2025-08-12T14:39:47.773518,2025-08-12T14:39:47.773518,False
49,cloudtrail_sc_17_compliance,2025-08-12T14:39:48.730175,2025-08-12T14:39:48.730175,False
49,iam_sc_17_compliance,2025-08-12T14:39:48.992971,2025-08-12T14:39:48.992971,False
49,s3_sc_17_compliance,2025-08-12T14:39:49.266743,2025-08-12T14:39:49.266743,False
49,cloudwatch_sc_17_compliance,2025-08-12T14:39:49.524872,2025-08-12T14:39:49.524872,False
396,github_sc_18_compliance,2025-08-12T14:39:50.275854,2025-08-12T14:39:50.275854,False
396,ec2_sc_18_compliance,2025-08-12T14:39:50.629971,2025-08-12T14:39:50.629971,False
396,cloudtrail_sc_18_compliance,2025-08-12T14:39:50.919899,2025-08-12T14:39:50.919899,False
396,iam_sc_18_compliance,2025-08-12T14:39:51.155267,2025-08-12T14:39:51.155267,False
396,s3_sc_18_compliance,2025-08-12T14:39:51.411222,2025-08-12T14:39:51.411222,False
396,cloudwatch_sc_18_compliance,2025-08-12T14:39:51.656753,2025-08-12T14:39:51.656753,False
497,github_sc_18(1)_compliance,2025-08-12T14:39:51.901315,2025-08-12T14:39:51.901315,False
497,ec2_sc_18(1)_compliance,2025-08-12T14:39:52.945568,2025-08-12T14:39:52.945568,False
497,cloudtrail_sc_18(1)_compliance,2025-08-12T14:39:53.227537,2025-08-12T14:39:53.227537,False
497,iam_sc_18(1)_compliance,2025-08-12T14:39:53.484544,2025-08-12T14:39:53.484544,False
497,s3_sc_18(1)_compliance,2025-08-12T14:39:53.736547,2025-08-12T14:39:53.736547,False
497,cloudwatch_sc_18(1)_compliance,2025-08-12T14:39:54.707578,2025-08-12T14:39:54.707578,False
650,github_sc_18(2)_compliance,2025-08-12T14:39:54.996495,2025-08-12T14:39:54.996495,False
650,ec2_sc_18(2)_compliance,2025-08-12T14:39:55.261894,2025-08-12T14:39:55.261894,False
650,cloudtrail_sc_18(2)_compliance,2025-08-12T14:39:55.673180,2025-08-12T14:39:55.673180,False
650,iam_sc_18(2)_compliance,2025-08-12T14:39:56.341753,2025-08-12T14:39:56.341753,False
650,s3_sc_18(2)_compliance,2025-08-12T14:39:57.940308,2025-08-12T14:39:57.940308,False
650,cloudwatch_sc_18(2)_compliance,2025-08-12T14:39:58.304722,2025-08-12T14:39:58.304722,False
242,github_sc_18(3)_compliance,2025-08-12T14:39:58.672691,2025-08-12T14:39:58.672691,False
242,ec2_sc_18(3)_compliance,2025-08-12T14:39:58.956731,2025-08-12T14:39:58.956731,False
242,cloudtrail_sc_18(3)_compliance,2025-08-12T14:39:59.333495,2025-08-12T14:39:59.333495,False
242,iam_sc_18(3)_compliance,2025-08-12T14:40:00.412670,2025-08-12T14:40:00.412670,False
242,s3_sc_18(3)_compliance,2025-08-12T14:40:00.800871,2025-08-12T14:40:00.800871,False
242,cloudwatch_sc_18(3)_compliance,2025-08-12T14:40:01.046390,2025-08-12T14:40:01.046390,False
751,github_sc_18(4)_compliance,2025-08-12T14:40:01.366023,2025-08-12T14:40:01.366023,False
751,ec2_sc_18(4)_compliance,2025-08-12T14:40:02.561860,2025-08-12T14:40:02.561860,False
751,cloudtrail_sc_18(4)_compliance,2025-08-12T14:40:02.813005,2025-08-12T14:40:02.813005,False
751,iam_sc_18(4)_compliance,2025-08-12T14:40:03.058719,2025-08-12T14:40:03.058719,False
751,s3_sc_18(4)_compliance,2025-08-12T14:40:03.308875,2025-08-12T14:40:03.308875,False
751,cloudwatch_sc_18(4)_compliance,2025-08-12T14:40:03.646175,2025-08-12T14:40:03.646175,False
608,github_sc_18(5)_compliance,2025-08-12T14:40:04.695033,2025-08-12T14:40:04.695033,False
608,ec2_sc_18(5)_compliance,2025-08-12T14:40:04.973556,2025-08-12T14:40:04.973556,False
608,cloudtrail_sc_18(5)_compliance,2025-08-12T14:40:05.271637,2025-08-12T14:40:05.271637,False
608,s3_sc_18(5)_compliance,2025-08-12T14:40:05.515463,2025-08-12T14:40:05.515463,False
608,cloudwatch_sc_18(5)_compliance,2025-08-12T14:40:06.050714,2025-08-12T14:40:06.050714,False
969,github_sc_19_compliance,2025-08-12T14:40:06.839821,2025-08-12T14:40:06.839821,False
969,ec2_sc_19_compliance,2025-08-12T14:40:07.105280,2025-08-12T14:40:07.105280,False
969,cloudtrail_sc_19_compliance,2025-08-12T14:40:07.370106,2025-08-12T14:40:07.370106,False
969,iam_sc_19_compliance,2025-08-12T14:40:07.618520,2025-08-12T14:40:07.618520,False
969,s3_sc_19_compliance,2025-08-12T14:40:08.619047,2025-08-12T14:40:08.619047,False
969,cloudwatch_sc_19_compliance,2025-08-12T14:40:08.952431,2025-08-12T14:40:08.952431,False
525,github_sc_2_compliance,2025-08-12T14:40:09.219414,2025-08-12T14:40:09.219414,False
525,ec2_sc_2_compliance,2025-08-12T14:40:09.463474,2025-08-12T14:40:09.463474,False
525,cloudtrail_sc_2_compliance,2025-08-12T14:40:10.346815,2025-08-12T14:40:10.346815,False
525,iam_sc_2_compliance,2025-08-12T14:40:11.149279,2025-08-12T14:40:11.149279,False
525,s3_sc_2_compliance,2025-08-12T14:40:11.465596,2025-08-12T14:40:11.465596,False
525,cloudwatch_sc_2_compliance,2025-08-12T14:40:11.724653,2025-08-12T14:40:11.724653,False
116,github_sc_2(1)_compliance,2025-08-12T14:40:11.974963,2025-08-12T14:40:11.974963,False
116,ec2_sc_2(1)_compliance,2025-08-12T14:40:12.222277,2025-08-12T14:40:12.222277,False
116,cloudtrail_sc_2(1)_compliance,2025-08-12T14:40:12.701410,2025-08-12T14:40:12.701410,False
116,iam_sc_2(1)_compliance,2025-08-12T14:40:13.899281,2025-08-12T14:40:13.899281,False
116,s3_sc_2(1)_compliance,2025-08-12T14:40:14.179779,2025-08-12T14:40:14.179779,False
116,cloudwatch_sc_2(1)_compliance,2025-08-12T14:40:15.056851,2025-08-12T14:40:15.056851,False
82,github_sc_2(2)_compliance,2025-08-12T14:40:15.470475,2025-08-12T14:40:15.470475,False
82,ec2_sc_2(2)_compliance,2025-08-12T14:40:15.740220,2025-08-12T14:40:15.740220,False
82,cloudtrail_sc_2(2)_compliance,2025-08-12T14:40:15.996327,2025-08-12T14:40:15.996327,False
82,iam_sc_2(2)_compliance,2025-08-12T14:40:17.233860,2025-08-12T14:40:17.233860,False
82,s3_sc_2(2)_compliance,2025-08-12T14:40:17.791352,2025-08-12T14:40:17.791352,False
82,cloudwatch_sc_2(2)_compliance,2025-08-12T14:40:18.037645,2025-08-12T14:40:18.037645,False
690,github_sc_20_compliance,2025-08-12T14:40:18.280654,2025-08-12T14:40:18.280654,False
690,ec2_sc_20_compliance,2025-08-12T14:40:19.105024,2025-08-12T14:40:19.105024,False
690,cloudtrail_sc_20_compliance,2025-08-12T14:40:19.482963,2025-08-12T14:40:19.482963,False
690,iam_sc_20_compliance,2025-08-12T14:40:19.775686,2025-08-12T14:40:19.775686,False
690,s3_sc_20_compliance,2025-08-12T14:40:20.029321,2025-08-12T14:40:20.029321,False
690,cloudwatch_sc_20_compliance,2025-08-12T14:40:20.992861,2025-08-12T14:40:20.992861,False
900,github_sc_20(1)_compliance,2025-08-12T14:40:21.392357,2025-08-12T14:40:21.392357,False
900,ec2_sc_20(1)_compliance,2025-08-12T14:40:21.657876,2025-08-12T14:40:21.657876,False
900,cloudtrail_sc_20(1)_compliance,2025-08-12T14:40:21.919227,2025-08-12T14:40:21.919227,False
900,iam_sc_20(1)_compliance,2025-08-12T14:40:22.178704,2025-08-12T14:40:22.178704,False
900,s3_sc_20(1)_compliance,2025-08-12T14:40:22.637973,2025-08-12T14:40:22.637973,False
900,cloudwatch_sc_20(1)_compliance,2025-08-12T14:40:23.682880,2025-08-12T14:40:23.682880,False
118,github_sc_20(2)_compliance,2025-08-12T14:40:23.953552,2025-08-12T14:40:23.953552,False
118,ec2_sc_20(2)_compliance,2025-08-12T14:40:24.714926,2025-08-12T14:40:24.714926,False
118,cloudtrail_sc_20(2)_compliance,2025-08-12T14:40:25.386635,2025-08-12T14:40:25.386635,False
118,iam_sc_20(2)_compliance,2025-08-12T14:40:25.833021,2025-08-12T14:40:25.833021,False
118,s3_sc_20(2)_compliance,2025-08-12T14:40:26.519352,2025-08-12T14:40:26.519352,False
118,cloudwatch_sc_20(2)_compliance,2025-08-12T14:40:28.195894,2025-08-12T14:40:28.195894,False
738,github_sc_21_compliance,2025-08-12T14:40:28.946836,2025-08-12T14:40:28.946836,False
738,ec2_sc_21_compliance,2025-08-12T14:40:29.340733,2025-08-12T14:40:29.340733,False
738,cloudtrail_sc_21_compliance,2025-08-12T14:40:29.671713,2025-08-12T14:40:29.671713,False
738,iam_sc_21_compliance,2025-08-12T14:40:29.970370,2025-08-12T14:40:29.970370,False
738,s3_sc_21_compliance,2025-08-12T14:40:30.268609,2025-08-12T14:40:30.268609,False
738,cloudwatch_sc_21_compliance,2025-08-12T14:40:31.747550,2025-08-12T14:40:31.747550,False
555,github_sc_21(1)_compliance,2025-08-12T14:40:32.071752,2025-08-12T14:40:32.071752,False
555,ec2_sc_21(1)_compliance,2025-08-12T14:40:32.329598,2025-08-12T14:40:32.329598,False
555,cloudtrail_sc_21(1)_compliance,2025-08-12T14:40:32.599366,2025-08-12T14:40:32.599366,False
555,iam_sc_21(1)_compliance,2025-08-12T14:40:32.855600,2025-08-12T14:40:32.855600,False
555,s3_sc_21(1)_compliance,2025-08-12T14:40:34.025685,2025-08-12T14:40:34.025685,False
555,cloudwatch_sc_21(1)_compliance,2025-08-12T14:40:34.357180,2025-08-12T14:40:34.357180,False
392,github_sc_22_compliance,2025-08-12T14:40:34.649026,2025-08-12T14:40:34.649026,False
392,ec2_sc_22_compliance,2025-08-12T14:40:35.540225,2025-08-12T14:40:35.540225,False
392,cloudtrail_sc_22_compliance,2025-08-12T14:40:36.036988,2025-08-12T14:40:36.036988,False
392,iam_sc_22_compliance,2025-08-12T14:40:36.287434,2025-08-12T14:40:36.287434,False
392,s3_sc_22_compliance,2025-08-12T14:40:36.554579,2025-08-12T14:40:36.554579,False
392,cloudwatch_sc_22_compliance,2025-08-12T14:40:37.834484,2025-08-12T14:40:37.834484,False
253,github_sc_23_compliance,2025-08-12T14:40:38.093434,2025-08-12T14:40:38.093434,False
253,ec2_sc_23_compliance,2025-08-12T14:40:38.348689,2025-08-12T14:40:38.348689,False
253,cloudtrail_sc_23_compliance,2025-08-12T14:40:39.237708,2025-08-12T14:40:39.237708,False
253,iam_sc_23_compliance,2025-08-12T14:40:39.782880,2025-08-12T14:40:39.782880,False
253,s3_sc_23_compliance,2025-08-12T14:40:40.034204,2025-08-12T14:40:40.034204,False
253,cloudwatch_sc_23_compliance,2025-08-12T14:40:40.303348,2025-08-12T14:40:40.303348,False
967,github_sc_23(1)_compliance,2025-08-12T14:40:41.412656,2025-08-12T14:40:41.412656,False
967,ec2_sc_23(1)_compliance,2025-08-12T14:40:42.223711,2025-08-12T14:40:42.223711,False
967,cloudtrail_sc_23(1)_compliance,2025-08-12T14:40:42.695301,2025-08-12T14:40:42.695301,False
967,iam_sc_23(1)_compliance,2025-08-12T14:40:43.396739,2025-08-12T14:40:43.396739,False
967,s3_sc_23(1)_compliance,2025-08-12T14:40:44.449956,2025-08-12T14:40:44.449956,False
967,cloudwatch_sc_23(1)_compliance,2025-08-12T14:40:44.710146,2025-08-12T14:40:44.710146,False
284,github_sc_23(2)_compliance,2025-08-12T14:40:44.967189,2025-08-12T14:40:44.967189,False
284,ec2_sc_23(2)_compliance,2025-08-12T14:40:45.228334,2025-08-12T14:40:45.228334,False
284,cloudtrail_sc_23(2)_compliance,2025-08-12T14:40:45.626751,2025-08-12T14:40:45.626751,False
284,iam_sc_23(2)_compliance,2025-08-12T14:40:46.722770,2025-08-12T14:40:46.722770,False
284,s3_sc_23(2)_compliance,2025-08-12T14:40:47.002590,2025-08-12T14:40:47.002590,False
284,cloudwatch_sc_23(2)_compliance,2025-08-12T14:40:47.913996,2025-08-12T14:40:47.913996,False
806,github_sc_23(3)_compliance,2025-08-12T14:40:48.353326,2025-08-12T14:40:48.353326,False
806,ec2_sc_23(3)_compliance,2025-08-12T14:40:48.675990,2025-08-12T14:40:48.675990,False
806,cloudtrail_sc_23(3)_compliance,2025-08-12T14:40:48.961161,2025-08-12T14:40:48.961161,False
806,iam_sc_23(3)_compliance,2025-08-12T14:40:50.032522,2025-08-12T14:40:50.032522,False
806,s3_sc_23(3)_compliance,2025-08-12T14:40:50.307535,2025-08-12T14:40:50.307535,False
806,cloudwatch_sc_23(3)_compliance,2025-08-12T14:40:50.565086,2025-08-12T14:40:50.565086,False
987,github_sc_23(4)_compliance,2025-08-12T14:40:50.805248,2025-08-12T14:40:50.805248,False
987,ec2_sc_23(4)_compliance,2025-08-12T14:40:51.217767,2025-08-12T14:40:51.217767,False
987,cloudtrail_sc_23(4)_compliance,2025-08-12T14:40:52.112413,2025-08-12T14:40:52.112413,False
987,iam_sc_23(4)_compliance,2025-08-12T14:40:52.376029,2025-08-12T14:40:52.376029,False
987,s3_sc_23(4)_compliance,2025-08-12T14:40:52.639547,2025-08-12T14:40:52.639547,False
987,cloudwatch_sc_23(4)_compliance,2025-08-12T14:40:52.883689,2025-08-12T14:40:52.883689,False
763,github_sc_23(5)_compliance,2025-08-12T14:40:53.840443,2025-08-12T14:40:53.840443,False
763,ec2_sc_23(5)_compliance,2025-08-12T14:40:54.326995,2025-08-12T14:40:54.326995,False
763,cloudtrail_sc_23(5)_compliance,2025-08-12T14:40:54.591104,2025-08-12T14:40:54.591104,False
763,iam_sc_23(5)_compliance,2025-08-12T14:40:54.854675,2025-08-12T14:40:54.854675,False
763,s3_sc_23(5)_compliance,2025-08-12T14:40:55.102797,2025-08-12T14:40:55.102797,False
763,cloudwatch_sc_23(5)_compliance,2025-08-12T14:40:56.827613,2025-08-12T14:40:56.827613,False
653,github_sc_24_compliance,2025-08-12T14:40:57.169327,2025-08-12T14:40:57.169327,False
653,ec2_sc_24_compliance,2025-08-12T14:40:57.442829,2025-08-12T14:40:57.442829,False
653,cloudtrail_sc_24_compliance,2025-08-12T14:40:58.770661,2025-08-12T14:40:58.770661,False
653,iam_sc_24_compliance,2025-08-12T14:40:59.026703,2025-08-12T14:40:59.026703,False
653,s3_sc_24_compliance,2025-08-12T14:40:59.290642,2025-08-12T14:40:59.290642,False
653,cloudwatch_sc_24_compliance,2025-08-12T14:40:59.549000,2025-08-12T14:40:59.549000,False
523,github_sc_25_compliance,2025-08-12T14:41:00.622646,2025-08-12T14:41:00.622646,False
523,ec2_sc_25_compliance,2025-08-12T14:41:00.893242,2025-08-12T14:41:00.893242,False
523,cloudtrail_sc_25_compliance,2025-08-12T14:41:01.204905,2025-08-12T14:41:01.204905,False
523,iam_sc_25_compliance,2025-08-12T14:41:01.462609,2025-08-12T14:41:01.462609,False
523,s3_sc_25_compliance,2025-08-12T14:41:01.749346,2025-08-12T14:41:01.749346,False
523,cloudwatch_sc_25_compliance,2025-08-12T14:41:02.922280,2025-08-12T14:41:02.922280,False
809,github_sc_26_compliance,2025-08-12T14:41:03.190209,2025-08-12T14:41:03.190209,False
809,ec2_sc_26_compliance,2025-08-12T14:41:03.450945,2025-08-12T14:41:03.450945,False
809,cloudtrail_sc_26_compliance,2025-08-12T14:41:03.789390,2025-08-12T14:41:03.789390,False
809,iam_sc_26_compliance,2025-08-12T14:41:04.098990,2025-08-12T14:41:04.098990,False
809,s3_sc_26_compliance,2025-08-12T14:41:04.429119,2025-08-12T14:41:04.429119,False
809,cloudwatch_sc_26_compliance,2025-08-12T14:41:05.026845,2025-08-12T14:41:05.026845,False
593,github_sc_26(1)_compliance,2025-08-12T14:41:06.192392,2025-08-12T14:41:06.192392,False
593,ec2_sc_26(1)_compliance,2025-08-12T14:41:06.557186,2025-08-12T14:41:06.557186,False
593,cloudtrail_sc_26(1)_compliance,2025-08-12T14:41:06.807796,2025-08-12T14:41:06.807796,False
593,iam_sc_26(1)_compliance,2025-08-12T14:41:07.286463,2025-08-12T14:41:07.286463,False
593,s3_sc_26(1)_compliance,2025-08-12T14:41:08.177852,2025-08-12T14:41:08.177852,False
593,cloudwatch_sc_26(1)_compliance,2025-08-12T14:41:08.437412,2025-08-12T14:41:08.437412,False
910,github_sc_27_compliance,2025-08-12T14:41:08.711208,2025-08-12T14:41:08.711208,False
910,ec2_sc_27_compliance,2025-08-12T14:41:08.992423,2025-08-12T14:41:08.992423,False
910,cloudtrail_sc_27_compliance,2025-08-12T14:41:09.326509,2025-08-12T14:41:09.326509,False
910,iam_sc_27_compliance,2025-08-12T14:41:10.278920,2025-08-12T14:41:10.278920,False
910,s3_sc_27_compliance,2025-08-12T14:41:10.610196,2025-08-12T14:41:10.610196,False
910,cloudwatch_sc_27_compliance,2025-08-12T14:41:10.863832,2025-08-12T14:41:10.863832,False
388,github_sc_28_compliance,2025-08-12T14:41:11.148578,2025-08-12T14:41:11.148578,False
388,ec2_sc_28_compliance,2025-08-12T14:41:12.890928,2025-08-12T14:41:12.890928,False
388,cloudtrail_sc_28_compliance,2025-08-12T14:41:13.285484,2025-08-12T14:41:13.285484,False
388,iam_sc_28_compliance,2025-08-12T14:41:14.712780,2025-08-12T14:41:14.712780,False
388,s3_sc_28_compliance,2025-08-12T14:41:15.148343,2025-08-12T14:41:15.148343,False
388,cloudwatch_sc_28_compliance,2025-08-12T14:41:15.448291,2025-08-12T14:41:15.448291,False
238,github_sc_28(1)_compliance,2025-08-12T14:41:15.702642,2025-08-12T14:41:15.702642,False
238,ec2_sc_28(1)_compliance,2025-08-12T14:41:15.945664,2025-08-12T14:41:15.945664,False
238,cloudtrail_sc_28(1)_compliance,2025-08-12T14:41:16.856993,2025-08-12T14:41:16.856993,False
238,iam_sc_28(1)_compliance,2025-08-12T14:41:17.353612,2025-08-12T14:41:17.353612,False
238,s3_sc_28(1)_compliance,2025-08-12T14:41:17.636295,2025-08-12T14:41:17.636295,False
238,cloudwatch_sc_28(1)_compliance,2025-08-12T14:41:18.260553,2025-08-12T14:41:18.260553,False
476,github_sc_28(2)_compliance,2025-08-12T14:41:18.958266,2025-08-12T14:41:18.958266,False
476,ec2_sc_28(2)_compliance,2025-08-12T14:41:19.254124,2025-08-12T14:41:19.254124,False
476,cloudtrail_sc_28(2)_compliance,2025-08-12T14:41:19.550976,2025-08-12T14:41:19.550976,False
476,iam_sc_28(2)_compliance,2025-08-12T14:41:19.836971,2025-08-12T14:41:19.836971,False
476,s3_sc_28(2)_compliance,2025-08-12T14:41:20.645361,2025-08-12T14:41:20.645361,False
758,github_sc_28(3)_compliance,2025-08-12T14:41:21.221936,2025-08-12T14:41:21.221936,False
758,ec2_sc_28(3)_compliance,2025-08-12T14:41:21.481556,2025-08-12T14:41:21.481556,False
758,cloudtrail_sc_28(3)_compliance,2025-08-12T14:41:21.758729,2025-08-12T14:41:21.758729,False
758,iam_sc_28(3)_compliance,2025-08-12T14:41:22.037664,2025-08-12T14:41:22.037664,False
758,s3_sc_28(3)_compliance,2025-08-12T14:41:22.584501,2025-08-12T14:41:22.584501,False
758,cloudwatch_sc_28(3)_compliance,2025-08-12T14:41:23.413706,2025-08-12T14:41:23.413706,False
133,github_sc_29_compliance,2025-08-12T14:41:23.664551,2025-08-12T14:41:23.664551,False
133,ec2_sc_29_compliance,2025-08-12T14:41:23.912892,2025-08-12T14:41:23.912892,False
133,cloudtrail_sc_29_compliance,2025-08-12T14:41:24.169818,2025-08-12T14:41:24.169818,False
133,iam_sc_29_compliance,2025-08-12T14:41:24.930766,2025-08-12T14:41:24.930766,False
133,s3_sc_29_compliance,2025-08-12T14:41:25.258621,2025-08-12T14:41:25.258621,False
133,cloudwatch_sc_29_compliance,2025-08-12T14:41:25.505211,2025-08-12T14:41:25.505211,False
459,github_sc_29(1)_compliance,2025-08-12T14:41:26.328387,2025-08-12T14:41:26.328387,False
459,ec2_sc_29(1)_compliance,2025-08-12T14:41:26.621405,2025-08-12T14:41:26.621405,False
459,cloudtrail_sc_29(1)_compliance,2025-08-12T14:41:26.929305,2025-08-12T14:41:26.929305,False
459,iam_sc_29(1)_compliance,2025-08-12T14:41:27.193337,2025-08-12T14:41:27.193337,False
459,s3_sc_29(1)_compliance,2025-08-12T14:41:27.927901,2025-08-12T14:41:27.927901,False
459,cloudwatch_sc_29(1)_compliance,2025-08-12T14:41:28.271007,2025-08-12T14:41:28.271007,False
857,github_sc_3_compliance,2025-08-12T14:41:28.534226,2025-08-12T14:41:28.534226,False
857,ec2_sc_3_compliance,2025-08-12T14:41:28.778753,2025-08-12T14:41:28.778753,False
857,cloudtrail_sc_3_compliance,2025-08-12T14:41:29.023699,2025-08-12T14:41:29.023699,False
857,iam_sc_3_compliance,2025-08-12T14:41:29.746809,2025-08-12T14:41:29.746809,False
857,s3_sc_3_compliance,2025-08-12T14:41:30.079977,2025-08-12T14:41:30.079977,False
857,cloudwatch_sc_3_compliance,2025-08-12T14:41:30.327932,2025-08-12T14:41:30.327932,False
47,github_sc_3(1)_compliance,2025-08-12T14:41:30.572741,2025-08-12T14:41:30.572741,False
47,ec2_sc_3(1)_compliance,2025-08-12T14:41:30.818553,2025-08-12T14:41:30.818553,False
47,cloudtrail_sc_3(1)_compliance,2025-08-12T14:41:31.646019,2025-08-12T14:41:31.646019,False
47,iam_sc_3(1)_compliance,2025-08-12T14:41:31.911289,2025-08-12T14:41:31.911289,False
47,s3_sc_3(1)_compliance,2025-08-12T14:41:32.160785,2025-08-12T14:41:32.160785,False
47,cloudwatch_sc_3(1)_compliance,2025-08-12T14:41:32.956942,2025-08-12T14:41:32.956942,False
921,github_sc_3(2)_compliance,2025-08-12T14:41:33.210045,2025-08-12T14:41:33.210045,False
921,ec2_sc_3(2)_compliance,2025-08-12T14:41:33.453589,2025-08-12T14:41:33.453589,False
921,cloudtrail_sc_3(2)_compliance,2025-08-12T14:41:34.249464,2025-08-12T14:41:34.249464,False
921,iam_sc_3(2)_compliance,2025-08-12T14:41:34.498641,2025-08-12T14:41:34.498641,False
921,s3_sc_3(2)_compliance,2025-08-12T14:41:34.747659,2025-08-12T14:41:34.747659,False
921,cloudwatch_sc_3(2)_compliance,2025-08-12T14:41:35.556389,2025-08-12T14:41:35.556389,False
443,github_sc_3(3)_compliance,2025-08-12T14:41:35.806735,2025-08-12T14:41:35.806735,False
443,ec2_sc_3(3)_compliance,2025-08-12T14:41:36.051048,2025-08-12T14:41:36.051048,False
443,cloudtrail_sc_3(3)_compliance,2025-08-12T14:41:36.399486,2025-08-12T14:41:36.399486,False
443,iam_sc_3(3)_compliance,2025-08-12T14:41:37.101406,2025-08-12T14:41:37.101406,False
443,s3_sc_3(3)_compliance,2025-08-12T14:41:37.356431,2025-08-12T14:41:37.356431,False
443,cloudwatch_sc_3(3)_compliance,2025-08-12T14:41:37.607666,2025-08-12T14:41:37.607666,False
386,github_sc_3(4)_compliance,2025-08-12T14:41:38.398183,2025-08-12T14:41:38.398183,False
386,ec2_sc_3(4)_compliance,2025-08-12T14:41:38.645889,2025-08-12T14:41:38.645889,False
386,cloudtrail_sc_3(4)_compliance,2025-08-12T14:41:38.892381,2025-08-12T14:41:38.892381,False
386,iam_sc_3(4)_compliance,2025-08-12T14:41:39.731551,2025-08-12T14:41:39.731551,False
386,s3_sc_3(4)_compliance,2025-08-12T14:41:39.979282,2025-08-12T14:41:39.979282,False
386,cloudwatch_sc_3(4)_compliance,2025-08-12T14:41:40.226927,2025-08-12T14:41:40.226927,False
681,github_sc_3(5)_compliance,2025-08-12T14:41:40.473881,2025-08-12T14:41:40.473881,False
681,ec2_sc_3(5)_compliance,2025-08-12T14:41:40.721378,2025-08-12T14:41:40.721378,False
681,cloudtrail_sc_3(5)_compliance,2025-08-12T14:41:40.968087,2025-08-12T14:41:40.968087,False
681,iam_sc_3(5)_compliance,2025-08-12T14:41:41.932902,2025-08-12T14:41:41.932902,False
681,s3_sc_3(5)_compliance,2025-08-12T14:41:42.366458,2025-08-12T14:41:42.366458,False
681,cloudwatch_sc_3(5)_compliance,2025-08-12T14:41:42.728509,2025-08-12T14:41:42.728509,False
762,github_sc_3_13_1_compliance,2025-08-12T14:41:43.653334,2025-08-12T14:41:43.653334,False
762,ec2_sc_3_13_1_compliance,2025-08-12T14:41:44.021680,2025-08-12T14:41:44.021680,False
762,cloudtrail_sc_3_13_1_compliance,2025-08-12T14:41:44.288985,2025-08-12T14:41:44.288985,False
762,iam_sc_3_13_1_compliance,2025-08-12T14:41:44.536821,2025-08-12T14:41:44.536821,False
762,s3_sc_3_13_1_compliance,2025-08-12T14:41:45.280374,2025-08-12T14:41:45.280374,False
762,cloudwatch_sc_3_13_1_compliance,2025-08-12T14:41:45.609317,2025-08-12T14:41:45.609317,False
228,github_sc_3_13_10_compliance,2025-08-12T14:41:45.860340,2025-08-12T14:41:45.860340,False
228,ec2_sc_3_13_10_compliance,2025-08-12T14:41:46.109657,2025-08-12T14:41:46.109657,False
